id,created_at,text
819541999527272451,2017-01-12 13:50:13,Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine
819520240275038209,2017-01-12 12:23:45,"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!"
819399725342408704,2017-01-12 04:24:52,"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  ☀️☀️☀️Thank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!"
819393878608453633,2017-01-12 04:01:38,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on
819164174014148608,2017-01-11 12:48:53,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?"
819162970055909379,2017-01-11 12:44:06,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!"
819159808007872512,2017-01-11 12:31:32,"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!"
819155313408479232,2017-01-11 12:13:40,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!"
818990656748187648,2017-01-11 01:19:23,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!
818460864634322944,2017-01-09 14:14:11,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after..."
818422931437092864,2017-01-09 11:43:27,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!"
818421068327161856,2017-01-09 11:36:02,"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him......."
818419003899125760,2017-01-09 11:27:50,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a....."
818416447953178624,2017-01-09 11:17:41,Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!
818307690740981761,2017-01-09 04:05:31,Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!
818169486545129472,2017-01-08 18:56:21,"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!"
818136715894423552,2017-01-08 16:46:07,Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!
818134982715699201,2017-01-08 16:39:14,"""@FoxNews: ""We certainly don’t want intelligence interfering with politics and we don’t want politics interfe… https://t.co/5ONf5EQJxv"""
818134362394947585,2017-01-08 16:36:46,"""@KellyannePolls: Welcome to President and Mrs. Bush.  
https://t.co/YF2UB3UNal"" Very nice!"
817915517210165250,2017-01-08 02:07:10,"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!"
817753084990472197,2017-01-07 15:21:43,"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!"
817750331836743680,2017-01-07 15:10:46,"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and...."
817749055119958016,2017-01-07 15:05:42,"we have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now....."
817748209145708544,2017-01-07 15:02:20,"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We....."
817703210060312576,2017-01-07 12:03:32,Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!
817701437811605504,2017-01-07 11:56:29,Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!
817579927293886464,2017-01-07 03:53:39,Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!
817348646438141952,2017-01-06 12:34:37,"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for...."
817341198234947585,2017-01-06 12:05:01,"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!"
817336357097971712,2017-01-06 11:45:47,and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE
817334796569415680,2017-01-06 11:39:35,Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......
817329824956108802,2017-01-06 11:19:50,"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!"
817328259679522816,2017-01-06 11:13:36,"The dishonest media is not reporting that any money spent, for the sake if speed, on building the Great Wall, will be paid back by Mexico."
817168819823185921,2017-01-06 00:40:03,So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?
817166354558177285,2017-01-06 00:30:15,The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......
817164925097410560,2017-01-06 00:24:34,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!"
817071793957642240,2017-01-05 18:14:30,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax."
817004211653279745,2017-01-05 13:45:57,"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!"
816999063795232769,2017-01-05 13:25:30,"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people...."
816977939141132289,2017-01-05 12:01:34,"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is...."
816977034282987520,2017-01-05 11:57:58,"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they.."
816652090143547392,2017-01-04 14:26:45,massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!
816645833424633856,2017-01-04 14:01:53,"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web..."
816644323018231808,2017-01-04 13:55:53,"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......"
816638195865714688,2017-01-04 13:31:32,"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass."
816637066020876292,2017-01-04 13:27:03,"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......"
816635079455887360,2017-01-04 13:19:09,Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow
816632795414073345,2017-01-04 13:10:05,"""@FoxNews: Julian Assange on U.S. media coverage: “It’s very dishonest.” #Hannity https://t.co/fGGdVIFf2Y"" More dishonest than anyone knows"
816620857162403840,2017-01-04 12:22:39,"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!"
816619024503152640,2017-01-04 12:15:22,"Julian Assuage said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said it was not the Russians who gave info!"
816452808375435264,2017-01-04 01:14:53,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!"
816433592209383424,2017-01-03 23:58:31,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.
816333481781432320,2017-01-03 17:20:43,There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.
816300004818165761,2017-01-03 15:07:41,"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS"
816298945731235842,2017-01-03 15:03:29,"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it"
816265670438645760,2017-01-03 12:51:15,"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare."
816264485950332928,2017-01-03 12:46:33,"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY"""
816260345207590913,2017-01-03 12:30:06,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!
816057921754845188,2017-01-02 23:05:44,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!
815992071135916032,2017-01-02 18:44:04,"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I."
815990336812122112,2017-01-02 18:37:11,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and....."
815973754153136128,2017-01-02 17:31:17,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!"
815930690495778816,2017-01-02 14:40:10,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!"
815185072689127425,2016-12-31 13:17:21,"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!"
814958822678794240,2016-12-30 22:18:19,"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!"
814919372221333504,2016-12-30 19:41:33,Great move on delay (by V. Putin) - I always knew he was very smart!
814114982417879042,2016-12-28 14:25:11,"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!"
814113617398337536,2016-12-28 14:19:46,"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but......."
814110462157717505,2016-12-28 14:07:14,Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!
813945098182524928,2016-12-28 03:10:08,"The U.S. Consumer Confidence Index for December surged nearly four points to 113.7, THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!"
813865161836687361,2016-12-27 21:52:30,"President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!"
813581918721732609,2016-12-27 03:06:59,"The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!"
813578485977509888,2016-12-27 02:53:21,"I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!"
813500124534079492,2016-12-26 21:41:58,"The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!"
813498741567037440,2016-12-26 21:36:28,"President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving, ISIS, OCare, etc."
813079060226121728,2016-12-25 17:48:48,"Merry Christmas and a very, very, very , very Happy New Year to everyone!"
812815405467176960,2016-12-25 00:21:08,".@FoxNews - ""Objectified"" tonight at 10:00 P.M. Enjoy!"
812773206213988352,2016-12-24 21:33:27,"The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad, but we will get it done anyway!"
812764664253792256,2016-12-24 20:59:31,".@NBCNews purposely left out this part of my nuclear qoute: ""until such time as the world comes to its senses regarding nukes.""  Dishonest!"
812450978091986945,2016-12-24 00:13:02,"Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!"
812408190755291136,2016-12-23 21:23:01,"slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?"
812406856815673344,2016-12-23 21:17:43,"The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......"
812266154278391808,2016-12-23 11:58:37,"my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!"
812264764684570624,2016-12-23 11:53:05,"My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with..."
812115503145766915,2016-12-23 01:59:58,"The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!"
812061678540062720,2016-12-22 22:26:06,"Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!"
811977224702279680,2016-12-22 16:50:30,The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes
811975051046244353,2016-12-22 16:41:52,"Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS."
811778177530036224,2016-12-22 03:39:34,"I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!"
811564285986013185,2016-12-21 13:29:38,I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!
811562992060026881,2016-12-21 13:24:30,"I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently"
811555415477616640,2016-12-21 12:54:23,"Campaigning for votes under the Electoral College system is much more difficult, and different, than the popular vote."
811307170339966976,2016-12-20 20:27:57,"Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!"
811196780272558080,2016-12-20 13:09:18,"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states"
811195443405324290,2016-12-20 13:03:59,"Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ..."
810996053503803392,2016-12-19 23:51:41,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media)."
810988380653809664,2016-12-19 23:21:12,"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!"
810288323197632512,2016-12-18 00:59:25,We should tell China that we don't want the drone they stole back.- let them keep it!
810112408819761152,2016-12-17 13:20:24,"Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!"
810109133068369921,2016-12-17 13:07:23,"""@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain""  Thank you!"
810108544313917441,2016-12-17 13:05:02,"Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!"
810099767506305025,2016-12-17 12:30:10,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unpresidented act.
809717036662358016,2016-12-16 11:09:20,Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?
809392492927975425,2016-12-15 13:39:42,"If Russia, or some other entity, was hacking, why did the White House waite so long to act? Why did they only complain after Hillary lost?"
809389775694209024,2016-12-15 13:28:54,"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!"
809384827497619456,2016-12-15 13:09:15,"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!"
809383990587179008,2016-12-15 13:05:55,"Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!"
808653725468360704,2016-12-13 12:44:06,The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.
808642020264841216,2016-12-13 11:57:36,Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!
808638508332093440,2016-12-13 11:43:38,"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State."
808532288535465984,2016-12-13 04:41:34,"I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!"
808529889787842560,2016-12-13 04:32:02,"Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office."
808528429599571969,2016-12-13 04:26:14,"Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......"
808469757204852737,2016-12-13 00:33:05,I will be making my announcement on the next Secretary of State tomorrow morning.
808456603523543040,2016-12-12 23:40:49,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!
808114705583767552,2016-12-12 01:02:14,"Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!"
808107216691728385,2016-12-12 00:32:29,Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!
807945984240209920,2016-12-11 13:51:48,"I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!"
807935996713168896,2016-12-11 13:12:06,"Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!"
807932021762822145,2016-12-11 12:56:19,I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!
807565128468230144,2016-12-10 12:38:25,"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!"
807549463615127553,2016-12-10 11:36:10,"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are rediculous &amp;amp; untrue - FAKE NEWS!"
807545245466562560,2016-12-10 11:19:24,".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State""."
806678855280902147,2016-12-08 01:56:41,"If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues"
806660013498527744,2016-12-08 00:41:48,"Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!"
806473066612215812,2016-12-07 12:18:57,I will be interviewed on the @TODAYshow at 7:30. Enjoy!
806134245861261313,2016-12-06 13:52:36,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!"
805539772441776128,2016-12-04 22:30:22,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!
805538150613454849,2016-12-04 22:23:55,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into.."
805528948645969924,2016-12-04 21:47:22,".@FoxNews will be re-running ""Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!"
805486511563149313,2016-12-04 18:58:44,The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!
805387039415922688,2016-12-04 12:23:28,expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS
805386424484827136,2016-12-04 12:21:01,"these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ..."
805382542853599233,2016-12-04 12:05:36,"wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but....."
805380554602463232,2016-12-04 11:57:42,"without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......"
805378394888294404,2016-12-04 11:49:07,"fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......"
805376550426316801,2016-12-04 11:41:47,"The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,"
805278956610060288,2016-12-04 05:13:59,"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad"
805088571661094912,2016-12-03 16:37:27,"""@TigerWoods: Can’t wait to get back out there and mix it up with the boys. –TW #heroworldchallenge"" Great to have you back Tiger - Special!"
804884533971681280,2016-12-03 03:06:41,Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!
804863099677380608,2016-12-03 01:41:31,Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.
804848713000747008,2016-12-03 00:44:21,The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!
804333772510478336,2016-12-01 14:38:09,Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.
804170302385246208,2016-12-01 03:48:35,Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!
803931491952631808,2016-11-30 11:59:38,"Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!"
803930242079461376,2016-11-30 11:54:40,"do this under the law, I feel it is visually important, as President,  to in no way have a conflict of interest with my various businesses.."
803927776524898304,2016-11-30 11:44:52,great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....
803926490094170113,2016-11-30 11:39:46,I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...
803921524235370496,2016-11-30 11:20:02,ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.
803808456390176768,2016-11-30 03:50:44,Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier
803805825093500928,2016-11-30 03:40:17,I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!
803567994995490816,2016-11-29 11:55:14,"Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!"
803562829337001984,2016-11-29 11:34:42,"I thought that @CNN would get better after they failed so badly in their support of Hillary Clinton however, since election, they are worse!"
803558078469836800,2016-11-29 11:15:49,The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!
803434302310584320,2016-11-29 03:03:59,".@CNN is so embarrassed by their total  (100%) support of Hillary Clinton, and yet her loss in a landslide, that they don't know what to do."
803423504687333378,2016-11-29 02:21:05,"""@sdcritic:  @HighonHillcrest @jeffzeleny @CNN There is NO QUESTION THAT #voterfraud did take place, and in favor of #CorruptHillary !"""
803423205197234178,2016-11-29 02:19:53,"""@FiIibuster: @jeffzeleny Pathetic - you have no sufficient evidence that Donald Trump did not suffer from voter fraud, shame! Bad reporter."
803422201403834368,2016-11-29 02:15:54,"""@JoeBowman12: @jeffzeleny just another generic CNN part time wannabe journalist !""  @CNN still doesn't get it. They will never learn!"
803421744228958208,2016-11-29 02:14:05,"""@HighonHillcrest: @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! @CNN"""
803237536600649728,2016-11-28 14:02:06,"If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal."
803033643887263744,2016-11-28 00:31:55,"Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!"
802975668850008069,2016-11-27 20:41:32,states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!
802973849721704448,2016-11-27 20:34:18,It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--
802972945828184064,2016-11-27 20:30:43,"In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally"
802866943065812992,2016-11-27 13:29:30,"Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad"
802865384185622532,2016-11-27 13:23:18,"this election. That is a direct threat to our democracy."" She then said, ""We have to accept the results and look to the future, Donald --"
802864077370519552,2016-11-27 13:18:07,"of position."" Then, separately she stated, ""He said something truly horrifying ... he refused to say that he would respect the results of --"
802861555322933252,2016-11-27 13:08:05,"during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --"
802859804343418880,2016-11-27 13:01:08,"and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -"
802858274961833988,2016-11-27 12:55:03,"Hillary's debate answer on delay: ""That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --"
802849332563214342,2016-11-27 12:19:31,Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change
802723591196438528,2016-11-27 03:59:52,"The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!"
802499194128830464,2016-11-26 13:08:12,Fidel Castro is dead!
801805566062579712,2016-11-24 15:11:58,"I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!"
801629063475560449,2016-11-24 03:30:36,"Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!"
801029196516462592,2016-11-22 11:46:57,Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.
801026637282168832,2016-11-22 11:36:47,The failing @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?
801025258245472256,2016-11-22 11:31:18,Perhaps a new meeting will be set up with the @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!
801021598006267904,2016-11-22 11:16:45,I cancelled today's meeting with the failing @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice
800887089353068544,2016-11-22 02:22:16,Many people would like to see @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!
800885099633905665,2016-11-22 02:14:22,Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!
800339167460859904,2016-11-20 14:05:01,I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!
800338104196268032,2016-11-20 14:00:48,"I have always had a good relationship with Chuck Shumer. He is much smarter than Harry R, and actually, far more cunning - gets things done!"
800332641262272512,2016-11-20 13:39:05,"General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!"
800329366605627393,2016-11-20 13:26:05,"I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?"
800303778356338688,2016-11-20 11:44:24,Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!
800298287811039233,2016-11-20 11:22:35,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior"
800134633140563968,2016-11-20 00:32:16,Very rude and insulting of Hamilton cast member to treat our great future V.P. Mike Pence to a theater lecture.Couldn't even memorize lines!
800097381027106816,2016-11-19 22:04:15,..@FoxNews at 8:00 tonight. Enjoy!
799974636846886912,2016-11-19 13:56:30,"The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!"
799972626533859328,2016-11-19 13:48:31,"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!"
799970373420937216,2016-11-19 13:39:34,The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!
799969132175392768,2016-11-19 13:34:38,I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.
799788838575112192,2016-11-19 01:38:13,.@FoxNews tonight at TEN! Enjoy!
799742849113849856,2016-11-18 22:35:28,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!
799435826157547520,2016-11-18 02:15:28,I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!
799432405329252352,2016-11-18 02:01:52,"Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico"
799232217004339201,2016-11-17 12:46:24,"My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today. #MAGA"
798864535612440576,2016-11-16 12:25:22,"Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me."
798862484912427008,2016-11-16 12:17:13,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,"
798861302420635648,2016-11-16 12:12:31,"The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders."
798850340833529858,2016-11-16 11:28:57,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story."
798721144153108485,2016-11-16 02:55:34,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!
798521054952099840,2016-11-15 13:40:29,"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!"
798519602128961536,2016-11-15 13:34:43,If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily
